代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
159814,创业大盘ETF西部利得,0.773,0.7753,0.3,-0.028,-3.5,904459.0,71260100.221,0.794,0.802,0.769,0.801,4.12,18.83,1.01,51.69,473194.0,431265.0,-3482799.0,-4.89,-2948708.0,-4.14,-534091.0,-0.75,1918279.0,2.69,1564520.0,2.2,1419.0,0.772,0.773,480246528.0,371230566,371230566,2026-07-13 00:00:00,2026-07-13 15:34:27+08:00
159912,深300ETF汇添富,2.007,2.0084,0.07,-0.073,-3.51,24569.0,4973738.5,2.098,2.105,1.997,2.08,5.19,4.2,4.06,-74.54,5474.0,19095.0,-175974.0,-3.54,0.0,0.0,-175974.0,-3.54,-102976.0,-2.07,278951.0,5.61,50.0,2.002,2.015,58448991.0,117307125,117307125,2026-07-13 00:00:00,2026-07-13 15:34:03+08:00
516440,工程机械ETF南方,0.936,0.9352,-0.09,-0.034,-3.51,79442.0,7471556.0,0.971,0.971,0.933,0.97,3.92,4.46,0.33,-5.95,40937.0,38505.0,-231324.0,-3.1,-99236.0,-1.33,-132088.0,-1.77,160237.0,2.14,71086.0,0.95,-54.0,0.935,0.936,178126600.0,166726498,166726498,2026-07-13 00:00:00,2026-07-13 16:11:48+08:00
159613,信息安全ETF嘉实,0.907,0.8981,-0.99,-0.033,-3.51,287673.0,26236636.0,0.93,0.939,0.89,0.94,5.21,23.47,1.01,70.16,111193.0,176480.0,-1823916.0,-6.95,1829011.0,6.97,-3652927.0,-13.92,-437797.0,-1.67,2261712.0,8.62,-420.0,0.907,0.908,122590217.0,111189327,111189327,2026-07-13 00:00:00,2026-07-13 15:34:06+08:00
159675,创业板增强ETF嘉实,1.534,1.5333,-0.05,-0.056,-3.52,67572.0,10518646.7,1.589,1.598,1.524,1.59,4.65,13.03,1.2,31.35,30653.0,36919.0,-463135.0,-4.4,0.0,0.0,-463135.0,-4.4,-277705.0,-2.64,740840.0,7.04,20.0,1.534,1.537,51846691.0,79532824,79532824,2026-07-13 00:00:00,2026-07-13 15:34:30+08:00
561590,中证1000增强ETF华泰柏瑞,1.531,1.5188,-0.8,-0.056,-3.53,67419.0,10442275.0,1.576,1.587,1.52,1.587,4.22,8.81,1.45,7.4,27148.0,40271.0,-802896.0,-7.69,0.0,0.0,-802896.0,-7.69,138341.0,1.32,664554.0,6.36,-1560.0,1.525,1.531,76499600.0,117120888,117120888,2026-07-13 00:00:00,2026-07-13 16:11:33+08:00
589850,科创50ETF东财,1.911,1.9026,-0.44,-0.07,-3.53,1051595.0,204524024.0,1.945,2.012,1.887,1.981,6.31,21.59,1.05,80.19,510692.0,540903.0,-29082147.0,-14.22,-34704677.0,-16.97,5622530.0,2.75,-7202650.0,-3.52,36284798.0,17.74,-4949.0,1.911,1.912,487057008.0,930765942,930765942,2026-07-13 00:00:00,2026-07-13 16:11:35+08:00
159370,创50ETF工银,1.968,1.9696,0.08,-0.072,-3.53,26683.0,5360360.1,2.021,2.038,1.955,2.04,4.07,1.48,0.36,-17.53,7164.0,19519.0,-434244.0,-8.1,-893723.0,-16.67,459479.0,8.57,294717.0,5.5,139526.0,2.6,-1.0,1.97,1.973,180316009.0,354861906,354861906,2026-07-13 00:00:00,2026-07-13 15:34:12+08:00
159367,创业板50ETF华夏,1.861,1.8698,0.47,-0.068,-3.53,116488.0,21977831.1,1.918,1.935,1.851,1.929,4.35,9.39,1.13,71.51,49278.0,67210.0,-263776.0,-1.2,-1601689.0,-7.29,1337913.0,6.09,-1191727.0,-5.42,1455503.0,6.62,1649.0,1.86,1.861,124079029.0,230911073,230911073,2026-07-13 00:00:00,2026-07-13 15:34:09+08:00
159720,智能车ETF泰康,0.735,0.734,-0.14,-0.027,-3.54,13750.0,1019975.999,0.758,0.758,0.73,0.762,3.67,3.07,1.41,19.96,7577.0,6173.0,-93340.0,-9.15,0.0,0.0,-93340.0,-9.15,65426.0,6.41,27913.0,2.74,8.0,0.732,0.735,44812357.0,32937082,32937082,2026-07-13 00:00:00,2026-07-13 15:34:24+08:00
159787,建材ETF易方达,0.57,0.5703,0.05,-0.021,-3.55,24492.0,1405371.8,0.591,0.591,0.569,0.591,3.72,1.86,1.06,8.75,9742.0,14750.0,-312199.0,-22.21,-167540.0,-11.92,-144659.0,-10.29,197872.0,14.08,114327.0,8.14,-1000.0,0.569,0.573,132021633.0,75252331,75252331,2026-07-13 00:00:00,2026-07-13 15:34:06+08:00
159138,工程机械ETF易方达,0.893,0.8947,0.19,-0.033,-3.56,152772.0,13758931.9,0.924,0.924,0.891,0.926,3.56,4.55,0.62,42.68,82154.0,70618.0,2350635.0,17.08,504902.0,3.67,1845733.0,13.41,-675786.0,-4.91,-1674849.0,-12.17,-88.0,0.894,0.896,335767920.0,299840753,299840753,2026-07-13 00:00:00,2026-07-13 15:34:06+08:00
560280,工程机械ETF广发,1.488,1.4941,0.41,-0.055,-3.56,1058302.0,159604288.0,1.542,1.542,1.487,1.543,3.56,5.35,1.05,47.26,333899.0,724403.0,5225479.0,3.27,32797517.0,20.55,-27572038.0,-17.28,131524.0,0.08,-5357002.0,-3.36,-307.0,1.488,1.489,1978252000.0,2943638976,2943638976,2026-07-13 00:00:00,2026-07-13 16:12:00+08:00
561370,中证2000ETF国泰,1.409,1.3671,-3.06,-0.052,-3.56,13417.0,1876383.0,1.457,1.457,1.384,1.461,5.0,6.0,1.42,13.12,6223.0,7194.0,33994.0,1.81,0.0,0.0,33994.0,1.81,-380912.0,-20.3,346918.0,18.49,-23.0,1.407,1.409,22356000.0,31499604,31499604,2026-07-13 00:00:00,2026-07-13 16:11:34+08:00
159968,中证500ETF博时,10.685,10.6013,-0.79,-0.397,-3.58,31859.0,34345875.442,11.081,11.081,10.611,11.082,4.24,5.23,1.98,-85.03,9628.0,22231.0,-9778869.0,-28.47,-1266866.0,-3.69,-8512003.0,-24.78,9560495.0,27.84,218375.0,0.64,1.0,10.635,10.685,60895098.0,650664122,650664122,2026-07-13 00:00:00,2026-07-13 15:34:48+08:00
588040,科创50ETF鹏华,2.037,2.0297,-0.36,-0.076,-3.6,298213.0,62123579.0,2.111,2.145,2.02,2.113,5.92,33.93,1.81,-25.19,121198.0,177015.0,-17127101.0,-27.57,-12830184.0,-20.65,-4296917.0,-6.92,4665745.0,7.51,12461357.0,20.06,-3868.0,2.037,2.041,87889000.0,179029893,179029893,2026-07-13 00:00:00,2026-07-13 16:11:34+08:00
159141,科创创业人工智能ETF永赢,1.391,1.3841,-0.5,-0.052,-3.6,967898.0,136216196.913,1.417,1.465,1.366,1.443,6.86,6.94,1.22,78.25,480300.0,487598.0,-5581235.0,-4.1,-4353601.0,-3.2,-1227634.0,-0.9,861831.0,0.63,4719404.0,3.46,-1107.0,1.391,1.395,1395060736.0,1940529484,1940529484,2026-07-13 00:00:00,2026-07-13 15:34:09+08:00
159142,科创创业人工智能ETF景顺,1.42,1.4062,-0.98,-0.053,-3.6,682643.0,98707189.0,1.439,1.491,1.39,1.473,6.86,7.0,0.91,71.52,309061.0,373582.0,-14383879.0,-14.57,-15631394.0,-15.84,1247515.0,1.26,3551365.0,3.6,10832513.0,10.97,-1473.0,1.42,1.421,975260144.0,1384869404,1384869404,2026-07-13 00:00:00,2026-07-13 15:34:39+08:00
159511,通信ETF南方,2.54,2.5457,0.22,-0.095,-3.61,124998.0,32167745.7,2.585,2.656,2.51,2.635,5.54,8.45,1.06,39.13,54134.0,70864.0,-2262652.0,-7.03,-1656867.0,-5.15,-605785.0,-1.88,969610.0,3.01,1293042.0,4.02,-469.0,2.54,2.542,147944573.0,375779215,375779215,2026-07-13 00:00:00,2026-07-13 15:34:06+08:00
159247,创业板ETF汇添富,1.121,1.1192,-0.16,-0.042,-3.61,537807.0,60898305.305,1.14,1.158,1.113,1.163,3.87,20.85,1.27,88.48,212029.0,325778.0,-17277386.0,-28.37,-6051659.0,-9.94,-11225727.0,-18.43,6538446.0,10.74,10738940.0,17.63,-3375.0,1.121,1.122,257984966.0,289201147,289201147,2026-07-13 00:00:00,2026-07-13 15:34:00+08:00
563570,金融科技ETF兴业,0.693,0.6874,-0.81,-0.026,-3.62,124392.0,8641866.0,0.713,0.714,0.688,0.719,3.62,11.17,0.9,6.13,62836.0,61556.0,924630.0,10.7,902841.0,10.45,21789.0,0.25,-1091455.0,-12.63,166824.0,1.93,-11877.0,0.692,0.693,111374000.0,77182182,77182182,2026-07-13 00:00:00,2026-07-13 16:11:34+08:00
159177,工程机械ETF鹏华,0.93,0.931,0.11,-0.035,-3.63,155036.0,14533434.6,0.96,0.96,0.929,0.965,3.21,28.91,0.83,4.63,64427.0,90609.0,1583356.0,10.89,0.0,0.0,1583356.0,10.89,-1206624.0,-8.3,-376732.0,-2.59,-267.0,0.933,0.935,53619279.0,49865929,49865929,2026-07-13 00:00:00,2026-07-13 15:34:45+08:00
159371,创业板50ETF富国,1.859,1.8636,0.25,-0.07,-3.63,50436.0,9485828.3,1.929,1.929,1.848,1.929,4.2,3.0,0.86,85.67,27756.0,22680.0,-2171048.0,-22.89,-1842177.0,-19.42,-328871.0,-3.47,1157233.0,12.2,1013816.0,10.69,-64.0,1.859,1.862,168221172.0,312723159,312723159,2026-07-13 00:00:00,2026-07-13 15:34:15+08:00
515750,科技50ETF富国,2.036,2.0374,0.07,-0.077,-3.64,160157.0,32739433.0,2.102,2.107,2.02,2.113,4.12,5.56,2.89,39.14,48957.0,111200.0,12504603.0,38.19,7563494.0,23.1,4941109.0,15.09,-14038715.0,-42.88,1534111.0,4.69,-62.0,2.032,2.036,288140496.0,586654050,586654050,2026-07-13 00:00:00,2026-07-13 16:11:53+08:00
588510,科创创业人工智能ETF华夏,1.005,1.0017,-0.33,-0.038,-3.64,299703.0,30396924.0,1.022,1.059,0.99,1.043,6.62,11.93,1.57,22.54,69738.0,229965.0,-6916493.0,-22.75,-5102837.0,-16.79,-1813656.0,-5.97,3286508.0,10.81,3629986.0,11.94,-906.0,1.002,1.005,251175000.0,252430875,252430875,2026-07-13 00:00:00,2026-07-13 16:12:00+08:00
560950,中证500增强ETF汇添富,1.391,1.3906,-0.03,-0.053,-3.67,10099.0,1428980.0,1.443,1.443,1.387,1.444,3.88,7.49,0.9,-14.5,3488.0,6611.0,-357937.0,-25.05,0.0,0.0,-357937.0,-25.05,250911.0,17.56,107026.0,7.49,-18.0,1.388,1.391,13483000.0,18754853,18754853,2026-07-13 00:00:00,2026-07-13 16:11:38+08:00
561950,中证500增强ETF招商,1.392,1.3901,-0.14,-0.053,-3.67,48898.0,6857455.0,1.435,1.436,1.389,1.445,3.25,6.64,0.96,0.93,23351.0,25547.0,69325.0,1.01,0.0,0.0,69325.0,1.01,-394478.0,-5.75,325153.0,4.74,-71.0,1.391,1.392,73656000.0,102529152,102529152,2026-07-13 00:00:00,2026-07-13 16:11:49+08:00
517850,张江ETF汇添富,1.469,1.4738,0.33,-0.056,-3.67,7007.0,1046959.0,1.525,1.554,1.462,1.525,6.03,1.94,0.74,3.63,2408.0,4599.0,-42297.0,-4.04,0.0,0.0,-42297.0,-4.04,-21912.0,-2.09,64210.0,6.13,-1.0,1.469,1.474,36185200.0,53156059,53156059,2026-07-13 00:00:00,2026-07-13 16:11:50+08:00
561460,人工智能ETF天弘,0.943,0.9406,-0.26,-0.036,-3.68,324900.0,31215981.0,0.981,0.991,0.93,0.979,6.23,12.1,0.63,-23.82,141826.0,183074.0,-4241642.0,-13.59,3509716.0,11.24,-7751358.0,-24.83,2258350.0,7.23,1983292.0,6.35,-199.0,0.942,0.943,268520000.0,253214360,253214360,2026-07-13 00:00:00,2026-07-13 16:11:53+08:00
159709,物联网ETF工银,1.905,1.9073,0.12,-0.073,-3.69,3753.0,728907.7,1.94,1.985,1.888,1.978,4.9,1.75,1.31,0.44,661.0,3092.0,-507225.0,-69.59,8665.0,1.19,-515890.0,-70.78,456487.0,62.63,50739.0,6.96,25.0,1.897,1.913,21484060.0,40927134,40927134,2026-07-13 00:00:00,2026-07-13 15:34:30+08:00
159022,科创创业人工智能ETF富国,1.174,1.1693,-0.4,-0.045,-3.69,234270.0,28045972.912,1.2,1.242,1.156,1.219,7.05,14.96,0.91,4.65,95613.0,138657.0,-3963169.0,-14.13,0.0,0.0,-3963169.0,-14.13,872405.0,3.11,3090765.0,11.02,-407.0,1.174,1.175,156630967.0,183884755,183884755,2026-07-13 00:00:00,2026-07-13 15:34:33+08:00
159103,金融科技ETF汇添富,0.624,0.6226,-0.22,-0.024,-3.7,122848.0,7746148.8,0.644,0.647,0.621,0.648,4.01,3.74,1.08,18.22,36830.0,86018.0,-2864702.0,-36.98,-3338219.0,-43.1,473517.0,6.11,1314261.0,16.97,1550441.0,20.02,-86.0,0.624,0.627,328406768.0,204925823,204925823,2026-07-13 00:00:00,2026-07-13 15:34:48+08:00
159902,中小100ETF华夏,4.787,4.7893,0.05,-0.184,-3.7,36134.0,17492971.1,4.949,4.95,4.764,4.971,3.74,5.16,1.57,-9.28,18229.0,17905.0,-5535218.0,-31.64,-2275133.0,-13.01,-3260085.0,-18.64,3624217.0,20.72,1911001.0,10.92,2.0,4.78,4.797,69960849.0,334902584,334902584,2026-07-13 00:00:00,2026-07-13 15:34:27+08:00
516250,工程机械ETF富国,0.937,0.9407,0.39,-0.036,-3.7,162565.0,15312916.0,0.969,0.969,0.937,0.973,3.29,17.69,0.77,-0.06,80620.0,81945.0,1218338.0,7.96,320838.0,2.1,897500.0,5.86,-854946.0,-5.58,-363393.0,-2.37,-291.0,0.937,0.939,91878000.0,86089686,86089686,2026-07-13 00:00:00,2026-07-13 16:12:01+08:00
588320,双创50增强ETF广发,1.999,1.9851,-0.7,-0.077,-3.71,78334.0,15876353.0,2.056,2.075,1.98,2.076,4.58,13.79,1.04,-21.3,33897.0,44437.0,-507136.0,-3.19,-285663.0,-1.8,-221473.0,-1.39,-1721657.0,-10.84,2228793.0,14.04,-1355.0,1.999,2.003,56824600.0,113592375,113592375,2026-07-13 00:00:00,2026-07-13 16:11:48+08:00
159583,通信ETF富国,1.836,1.8344,-0.09,-0.071,-3.72,2990903.0,559397165.5,1.883,1.928,1.813,1.907,6.03,12.41,0.75,90.08,1282291.0,1708612.0,-51459470.0,-9.2,-16642771.0,-2.98,-34816699.0,-6.22,-2483656.0,-0.44,53943125.0,9.64,-14510.0,1.836,1.837,2410592896.0,4425848557,4425848557,2026-07-13 00:00:00,2026-07-13 15:34:30+08:00
515970,工程机械ETF华夏,0.827,0.8285,0.18,-0.032,-3.73,1041378.0,86890085.0,0.851,0.856,0.825,0.859,3.61,11.74,1.0,10.91,523351.0,518027.0,1882662.0,2.17,418620.0,0.48,1464042.0,1.68,-59961.0,-0.07,-1822700.0,-2.1,-26.0,0.826,0.827,887088000.0,733621776,733621776,2026-07-13 00:00:00,2026-07-13 16:11:47+08:00
588480,科创创业人工智能ETF中金,1.059,1.057,-0.19,-0.041,-3.73,142069.0,15315995.0,1.097,1.117,1.053,1.1,5.82,8.18,1.1,-23.63,49615.0,92454.0,-3515826.0,-22.96,-2515906.0,-16.43,-999920.0,-6.53,1290899.0,8.43,2224927.0,14.53,-768.0,1.059,1.06,173717000.0,183966303,183966303,2026-07-13 00:00:00,2026-07-13 16:11:39+08:00
159701,物联网ETF招商,1.442,1.4353,-0.47,-0.056,-3.74,15054.0,2189717.8,1.512,1.512,1.436,1.498,5.07,26.38,0.67,2.7,6770.0,8284.0,-352230.0,-16.09,0.0,0.0,-352230.0,-16.09,351277.0,16.04,953.0,0.04,1.0,1.436,1.442,5705601.0,8227477,8227477,2026-07-13 00:00:00,2026-07-13 15:34:24+08:00
159810,创业板ETF浦银,1.493,1.4892,-0.26,-0.058,-3.74,31901.0,4850466.0,1.536,1.559,1.48,1.551,5.09,6.58,1.25,-54.68,22242.0,9659.0,-424977.0,-8.76,0.0,0.0,-424977.0,-8.76,-71448.0,-1.47,496424.0,10.23,84.0,1.487,1.493,48475458.0,72373859,72373859,2026-07-13 00:00:00,2026-07-13 15:34:21+08:00
516750,建材ETF富国,0.565,0.5653,0.05,-0.022,-3.75,153821.0,8764664.0,0.581,0.581,0.565,0.587,2.73,11.21,1.13,2.5,78622.0,75199.0,-541033.0,-6.17,-50149.0,-0.57,-490884.0,-5.6,292626.0,3.34,248408.0,2.83,-572.0,0.565,0.566,137167300.0,77499525,77499525,2026-07-13 00:00:00,2026-07-13 16:11:53+08:00
515550,中证500ETF国联,1.841,1.8518,0.58,-0.072,-3.76,6418.0,1200960.0,1.901,1.901,1.836,1.913,3.4,3.7,0.89,-4.16,1649.0,4769.0,122097.0,10.17,0.0,0.0,122097.0,10.17,-274676.0,-22.87,152579.0,12.7,-17.0,1.834,1.841,17345700.0,31933434,31933434,2026-07-13 00:00:00,2026-07-13 16:11:59+08:00
159728,在线消费ETF南方,0.765,0.7665,0.2,-0.03,-3.77,54989.0,4241658.9,0.789,0.793,0.762,0.795,3.9,12.67,0.58,58.49,21483.0,33506.0,499357.0,11.77,0.0,0.0,499357.0,11.77,-579898.0,-13.67,80541.0,1.9,-2.0,0.766,0.768,43410129.0,33208749,33208749,2026-07-13 00:00:00,2026-07-13 15:34:45+08:00
589010,科创人工智能ETF华夏,1.66,1.6534,-0.4,-0.065,-3.77,1331453.0,228933784.0,1.715,1.75,1.632,1.725,6.84,15.0,1.03,21.46,499529.0,831924.0,-388722.0,-0.17,-5485299.0,-2.4,5096577.0,2.23,-2287565.0,-1.0,2676286.0,1.17,-5768.0,1.66,1.662,887793008.0,1473736393,1473736393,2026-07-13 00:00:00,2026-07-13 16:11:40+08:00
561980,半导体设备ETF招商,0.842,0.8387,-0.39,-0.033,-3.77,10909504.0,945271088.0,0.85,0.899,0.83,0.875,7.89,11.36,1.11,25.22,5076194.0,5833310.0,-137648064.0,-14.56,-68504976.0,-7.25,-69143088.0,-7.31,69568893.0,7.36,68079151.0,7.2,-46057.0,0.842,0.843,9605550080.0,8087873167,8087873167,2026-07-13 00:00:00,2026-07-13 16:11:49+08:00
159935,中证500ETF景顺,2.576,2.5584,-0.69,-0.101,-3.77,20011.0,5202853.8,2.672,2.672,2.56,2.677,4.18,8.14,1.65,-11.63,4050.0,15961.0,639176.0,12.29,0.0,0.0,639176.0,12.29,-430768.0,-8.28,-208409.0,-4.01,-14.0,2.566,2.586,24572956.0,63299935,63299935,2026-07-13 00:00:00,2026-07-13 15:34:45+08:00
515860,科技ETF嘉实,2.146,2.1426,-0.16,-0.084,-3.77,62236.0,13557379.0,2.223,2.279,2.133,2.23,6.55,5.93,1.14,-6.41,25467.0,36769.0,-1013184.0,-7.47,477458.0,3.52,-1490642.0,-11.0,645891.0,4.76,367293.0,2.71,-67.0,2.146,2.149,104878900.0,225070119,225070119,2026-07-13 00:00:00,2026-07-13 16:11:44+08:00
560220,中证2000ETF广发,1.426,1.4068,-1.36,-0.056,-3.78,73534.0,10452419.0,1.472,1.479,1.401,1.482,5.26,15.09,1.96,17.47,30027.0,43507.0,-300999.0,-2.88,2001613.0,19.15,-2302612.0,-22.03,-977236.0,-9.35,1278234.0,12.23,-2700.0,1.425,1.426,48717000.0,69470442,69470442,2026-07-13 00:00:00,2026-07-13 16:11:48+08:00
512720,计算机ETF国泰,1.248,1.2491,0.09,-0.049,-3.78,416122.0,52746288.0,1.28,1.317,1.24,1.297,5.94,10.42,1.22,7.46,182696.0,233426.0,1855183.0,3.52,2434796.0,4.62,-579613.0,-1.1,-4994314.0,-9.47,3139131.0,5.95,-465.0,1.248,1.249,399453408.0,498517853,498517853,2026-07-13 00:00:00,2026-07-13 16:11:42+08:00
159773,创业板科技ETF华泰柏瑞,1.368,1.3712,0.23,-0.054,-3.8,49530.0,6863906.3,1.397,1.422,1.358,1.422,4.5,3.47,0.76,-21.93,16573.0,32957.0,3455.0,0.05,-554.0,-0.01,4009.0,0.06,-533280.0,-7.77,529826.0,7.72,-150.0,1.369,1.374,142703120.0,195217868,195217868,2026-07-13 00:00:00,2026-07-13 15:34:03+08:00
159781,科创创业ETF易方达,1.266,1.2616,-0.35,-0.05,-3.8,5415622.0,696714887.039,1.291,1.32,1.25,1.316,5.32,4.3,0.97,65.27,2462053.0,2953568.0,51134862.0,7.34,34124438.0,4.9,17010424.0,2.44,-32253014.0,-4.63,-18881848.0,-2.71,13499.0,1.265,1.266,12580860416.0,15927369287,15927369287,2026-07-13 00:00:00,2026-07-13 15:34:36+08:00
510530,中证500ETF工银,9.107,9.0451,-0.68,-0.36,-3.8,22945.0,21068344.0,9.401,9.43,9.057,9.467,3.94,5.05,1.59,-19.5,9283.0,13662.0,-3706975.0,-17.6,0.0,0.0,-3706975.0,-17.6,3060641.0,14.53,646334.0,3.07,3.0,9.062,9.078,45479400.0,414180896,414180896,2026-07-13 00:00:00,2026-07-13 16:12:00+08:00
159190,创业板新能源ETF天弘,0.859,0.8525,-0.76,-0.034,-3.81,275549.0,23863124.3,0.894,0.9,0.85,0.893,5.6,38.23,1.38,22.13,85331.0,190218.0,-4852908.0,-20.34,1810838.0,7.59,-6663746.0,-27.92,489434.0,2.05,4363474.0,18.29,-1.0,0.859,0.867,72069299.0,61907528,61907528,2026-07-13 00:00:00,2026-07-13 15:34:18+08:00
516860,金融科技ETF博时,1.006,1.0054,-0.06,-0.04,-3.82,684341.0,69591403.0,1.046,1.046,1.002,1.046,4.21,5.73,1.19,38.4,245716.0,438625.0,-14028219.0,-20.16,-5744826.0,-8.26,-8283393.0,-11.9,3697240.0,5.31,10330978.0,14.85,-2245.0,1.006,1.007,1194522000.0,1201689132,1201689132,2026-07-13 00:00:00,2026-07-13 16:11:48+08:00
517770,游戏传媒ETF浦银,0.877,0.8789,0.22,-0.035,-3.84,95399.0,8475830.0,0.9,0.913,0.876,0.912,4.06,6.08,0.72,15.26,41985.0,53414.0,-1910912.0,-22.55,0.0,0.0,-1910912.0,-22.55,246974.0,2.91,1663938.0,19.63,-369.0,0.877,0.879,156947800.0,137643221,137643221,2026-07-13 00:00:00,2026-07-13 16:11:48+08:00
516330,物联网ETF华泰柏瑞,1.777,1.7755,-0.08,-0.071,-3.84,6050.0,1108771.0,1.83,1.848,1.768,1.848,4.33,12.42,0.74,-10.32,1894.0,4156.0,-4140.0,-0.37,0.0,0.0,-4140.0,-0.37,-104.0,-0.01,4245.0,0.38,-20.0,1.774,1.777,4871300.0,8656300,8656300,2026-07-13 00:00:00,2026-07-13 16:11:59+08:00
516960,机械ETF国泰,0.873,0.8751,0.24,-0.035,-3.85,8153.0,720477.0,0.896,0.902,0.872,0.908,3.3,5.8,0.52,7.42,1965.0,6188.0,214854.0,29.82,0.0,0.0,214854.0,29.82,-42624.0,-5.92,-172229.0,-23.9,-48.0,0.873,0.876,14051100.0,12266610,12266610,2026-07-13 00:00:00,2026-07-13 16:12:02+08:00
588720,科创50ETF中银,1.999,1.9993,0.02,-0.08,-3.85,106486.0,22032936.0,2.079,2.118,1.987,2.079,6.3,11.24,1.56,-11.38,40993.0,65493.0,-3093438.0,-14.04,6156809.0,27.94,-9250247.0,-41.98,1717909.0,7.8,1375529.0,6.24,-200.0,1.999,2.003,94741800.0,189388858,189388858,2026-07-13 00:00:00,2026-07-13 16:12:01+08:00
159782,双创50ETF银华,1.267,1.2637,-0.26,-0.051,-3.87,399872.0,51470156.871,1.29,1.323,1.254,1.318,5.24,7.13,1.13,68.97,160629.0,239243.0,-6500237.0,-12.63,961115.0,1.87,-7461352.0,-14.5,229778.0,0.45,6270459.0,12.18,-599.0,1.267,1.268,561190272.0,711028075,711028075,2026-07-13 00:00:00,2026-07-13 15:34:12+08:00
159982,中证500ETF鹏华,2.181,2.1738,-0.33,-0.088,-3.88,139773.0,30789737.5,2.278,2.278,2.171,2.269,4.72,10.11,1.99,75.72,51529.0,88244.0,-3872510.0,-12.58,-2509324.0,-8.15,-1363186.0,-4.43,2372082.0,7.7,1500429.0,4.87,-10.0,2.181,2.189,138211253.0,301438743,301438743,2026-07-13 00:00:00,2026-07-13 15:34:33+08:00
562030,信创ETF华宝,0.544,0.5423,-0.31,-0.022,-3.89,134465.0,7473639.0,0.562,0.575,0.543,0.566,5.65,9.68,0.55,44.22,71755.0,62710.0,-865488.0,-11.58,-932941.0,-12.48,67453.0,0.9,729786.0,9.76,135702.0,1.82,-925.0,0.543,0.544,138973900.0,75601802,75601802,2026-07-13 00:00:00,2026-07-13 16:11:42+08:00
588920,科创芯片ETF鹏华,2.782,2.7755,-0.23,-0.113,-3.9,297716.0,85161750.0,2.857,2.965,2.75,2.895,7.43,19.4,1.17,40.94,140367.0,157349.0,-7850468.0,-9.22,-2072727.0,-2.43,-5777741.0,-6.78,-589665.0,-0.69,8440133.0,9.91,-879.0,2.782,2.783,153438000.0,426864516,426864516,2026-07-13 00:00:00,2026-07-13 16:11:43+08:00
588410,科创创业人工智能ETF鹏华,1.404,1.4013,-0.19,-0.057,-3.9,53071.0,7598022.0,1.461,1.481,1.386,1.461,6.5,5.04,0.86,12.17,24861.0,28210.0,-2913748.0,-38.35,-2889116.0,-38.02,-24632.0,-0.32,1547543.0,20.37,1366206.0,17.98,-37.0,1.401,1.404,105250000.0,147771000,147771000,2026-07-13 00:00:00,2026-07-13 16:11:59+08:00
159895,物联网ETF易方达,1.569,1.5671,-0.12,-0.064,-3.92,22163.0,3513772.2,1.633,1.633,1.556,1.633,4.72,3.2,1.03,-44.36,10886.0,11277.0,-298727.0,-8.5,0.0,0.0,-298727.0,-8.5,269224.0,7.66,29503.0,0.84,7.0,1.569,1.57,69241864.0,108640485,108640485,2026-07-13 00:00:00,2026-07-13 15:34:54+08:00
159757,电池ETF景顺,0.782,0.7828,0.1,-0.032,-3.93,211584.0,16737202.8,0.814,0.814,0.78,0.814,4.18,8.6,1.45,42.78,55391.0,156193.0,219106.0,1.31,795431.0,4.75,-576325.0,-3.44,-655686.0,-3.92,436580.0,2.61,-100.0,0.782,0.783,245931891.0,192318739,192318739,2026-07-13 00:00:00,2026-07-13 15:34:00+08:00
563670,金融科技ETF鹏华,0.635,0.6319,-0.49,-0.026,-3.93,28127.0,1803111.0,0.658,0.658,0.634,0.661,3.63,1.49,0.87,-51.23,7741.0,20386.0,-168400.0,-9.34,-141642.0,-7.86,-26758.0,-1.48,38762.0,2.15,129637.0,7.19,-190.0,0.635,0.637,188987000.0,120006745,120006745,2026-07-13 00:00:00,2026-07-13 16:11:33+08:00
560810,央企ESGETF融通,1.245,1.2509,0.47,-0.051,-3.94,24777.0,3119266.0,1.28,1.321,1.245,1.296,5.86,1.28,4.19,18.83,5461.0,19316.0,-272325.0,-8.73,-818654.0,-26.25,546329.0,17.51,116273.0,3.73,156051.0,5.0,192.0,1.246,1.249,193116000.0,240429420,240429420,2026-07-13 00:00:00,2026-07-13 16:11:57+08:00
159851,金融科技ETF华宝,0.585,0.5849,-0.02,-0.024,-3.94,4613317.0,272961326.885,0.607,0.608,0.583,0.609,4.11,4.4,1.01,39.67,1594344.0,3018973.0,-68689576.0,-25.16,-70655198.0,-25.88,1965622.0,0.72,33903378.0,12.42,34786198.0,12.74,-21225.0,0.585,0.586,10487904256.0,6135423990,6135423990,2026-07-13 00:00:00,2026-07-13 15:34:27+08:00
